Age,Gender,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,ethnicity_0,ethnicity_1,ethnicity_2,ethnicity_3
17,0,1,6.771080548741026,9,1,3,0,1,0,0,2.61383869367367,2.0,1,0,0,0
15,1,3,12.087614381656165,24,0,3,0,1,0,0,1.169658238097338,0.0,1,0,0,0
15,0,2,11.083625108975976,8,1,0,0,1,0,0,2.3278327626806856,1.0,0,0,1,0
17,1,1,9.518844350954485,14,0,3,1,1,0,0,2.220548508939325,1.0,1,0,0,0
18,1,4,7.7410002386977395,15,0,0,1,0,0,0,1.6052743861754348,0.0,0,0,1,0
15,1,0,17.13459893011795,22,0,1,0,0,0,0,0.9657009889491656,0.0,0,0,0,1
18,0,1,16.452958543877788,19,0,2,1,1,0,0,1.8228292080685775,0.0,0,0,1,0
18,1,2,6.172652970479014,19,0,2,0,0,1,0,1.1509661314441684,0.0,0,0,1,0
15,1,2,14.63410545446303,9,0,3,1,1,0,0,2.850351339225344,2.0,1,0,0,0
17,0,2,14.4123258132743,7,0,4,0,0,1,0,2.977408432892682,2.0,1,0,0,0
16,1,0,11.406250156530078,29,0,3,1,0,0,0,0.6482739267081915,0.0,0,1,0,0
18,0,0,15.716169684887,9,1,2,0,1,0,0,3.1844421071087297,3.0,0,0,1,0
15,0,2,0.6099309570550893,12,0,2,1,1,0,0,1.6278371303258028,0.0,0,1,0,0
15,0,3,9.144608392390888,11,0,1,1,0,0,0,2.1219640588635724,1.0,1,0,0,0
18,1,2,13.745660088262554,26,0,2,0,0,0,0,0.8545582885805375,0.0,1,0,0,0
16,1,2,10.857562647216104,5,1,1,0,1,0,0,2.981992255406158,2.0,0,1,0,0
16,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,3.0,0,1,0,0
17,1,2,9.531358871600371,2,0,1,1,0,0,0,2.7192011567406125,2.0,1,0,0,0
17,1,2,5.598746593838133,25,0,4,0,0,0,0,0.66207873669096,0.0,1,0,0,0
15,1,1,4.090086773855917,20,1,3,0,0,0,0,1.36108822691039,0.0,1,0,0,0
16,1,2,16.738556656892474,7,0,2,0,0,0,0,2.542214348782037,2.0,1,0,0,0
15,0,1,6.1082699708550265,24,1,3,1,0,1,0,1.586289237455222,0.0,0,0,1,0
18,0,2,10.646087276963325,3,1,2,1,1,0,0,3.4913265883378144,3.0,0,0,1,0
16,1,1,0.2355975257328402,26,0,2,0,0,1,0,0.3365712986081556,0.0,1,0,0,0
18,0,3,2.2789053888908706,17,0,2,0,0,1,0,1.2433117162791911,0.0,1,0,0,0
16,0,0,2.425297867182734,19,0,3,1,1,0,0,1.6831172628416484,0.0,0,1,0,0
18,1,4,18.29232909030383,19,0,3,0,1,0,0,1.5837802579379994,0.0,0,0,1,0
15,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0,1,0,0,0
18,0,4,11.707508455819127,17,0,0,0,0,1,0,1.0861513973549914,0.0,1,0,0,0
18,0,2,12.981612040377687,4,1,2,1,0,0,0,3.3432781941994127,3.0,1,0,0,0
17,0,1,8.674474056628421,13,1,3,0,0,1,0,2.3345256438757365,1.0,1,0,0,0
17,1,1,4.6016898371495,23,1,3,0,1,0,0,1.0342011685600785,0.0,1,0,0,0
15,0,1,17.500173994879404,24,0,2,0,0,0,0,0.7220565813951911,0.0,1,0,0,0
15,0,2,9.037380893045556,1,0,0,0,0,0,0,2.672093364300088,2.0,0,0,1,0
15,0,2,9.076931276138232,26,1,3,1,0,0,0,0.8963978990233954,0.0,0,1,0,0
16,1,1,1.3929173549653129,3,1,2,1,0,0,0,3.358694269179903,3.0,1,0,0,0
15,1,2,0.046949477349063,22,0,2,0,0,0,1,0.5737961933285499,0.0,0,0,1,0
15,0,1,7.909781523671404,5,0,3,0,0,0,0,2.915898132959834,4.0,1,0,0,0
15,1,4,16.81570143878229,24,0,3,0,1,1,1,1.6625318303754022,0.0,0,0,0,1
17,0,1,11.197862030718987,28,0,2,0,1,0,0,0.763471998256058,2.0,1,0,0,0
16,0,1,7.830741992032584,27,1,2,0,0,0,0,0.4721810422090253,0.0,0,0,1,0
15,0,0,8.219212160718065,12,0,0,0,0,0,0,1.5377839093207275,0.0,0,1,0,0
18,0,1,3.283699281127175,18,0,2,0,0,0,0,1.3276664298868446,0.0,0,0,1,0
15,0,1,11.794580721529314,29,0,3,0,1,0,0,0.7995911976901089,0.0,1,0,0,0
15,0,2,3.4957343009031594,12,1,4,0,0,0,0,2.1923631978552875,1.0,1,0,0,0
17,0,1,10.038711615617212,21,0,3,1,0,0,0,1.520077814874808,0.0,0,1,0,0
16,1,2,7.5208358221831295,5,0,0,0,0,0,0,2.631367841368872,2.0,1,0,0,0
16,0,2,8.36766675426543,2,0,4,1,0,0,0,3.286585133610396,3.0,1,0,0,0
17,0,1,1.9793724681741365,7,1,3,1,0,0,0,2.877853697636979,2.0,1,0,0,0
15,1,3,17.246698328794633,14,0,3,0,0,1,0,1.9919099489857044,0.0,1,0,0,0
17,0,2,16.085223087569002,13,0,3,1,0,1,0,2.578667734306398,2.0,1,0,0,0
18,0,2,12.85604100324165,19,1,1,1,0,0,0,1.5567655569083212,0.0,1,0,0,0
15,1,2,16.263642945689224,19,1,3,1,0,1,0,2.1371244106086893,2.0,1,0,0,0
15,1,1,15.854068115615028,6,0,4,1,0,1,0,3.4608846527317176,3.0,1,0,0,0
17,0,3,10.34241776226661,26,1,0,0,0,0,0,0.5964170171485198,0.0,1,0,0,0
17,1,2,18.144863345541573,11,0,3,0,0,0,0,2.3403719144352,1.0,1,0,0,0
15,0,3,7.895506335433657,23,0,2,1,1,0,1,1.0866966802818123,0.0,0,0,1,0
17,0,1,16.94593491070988,15,1,3,1,0,0,0,2.385530670601707,1.0,0,0,1,0
16,1,2,18.38076554057342,29,0,4,0,0,0,0,0.9082386041357368,0.0,1,0,0,0
17,1,3,14.610293080526532,16,1,3,0,0,0,1,1.7660559772918876,0.0,1,0,0,0
15,1,1,8.263889576055954,2,0,1,1,0,0,0,2.8138057680897126,2.0,1,0,0,0
18,0,1,12.964183548971118,20,0,0,1,1,0,0,1.3627443691586447,0.0,1,0,0,0
17,1,1,4.999179624789911,26,1,1,0,0,0,0,0.2432980938442744,0.0,0,0,1,0
18,0,1,2.33608215467904,22,1,1,1,0,0,0,1.0690799865648395,0.0,1,0,0,0
17,1,2,15.713332038889122,11,0,3,1,0,0,0,2.4562237944460525,1.0,1,0,0,0
18,0,1,18.038322156757655,0,1,0,1,0,0,0,3.4184098665461984,3.0,1,0,0,0
18,1,2,18.719883580035553,18,0,3,0,0,0,0,1.737989618721448,0.0,1,0,0,0
16,0,4,19.08263283142145,25,0,3,0,0,1,0,1.316724623344178,0.0,0,1,0,0
18,1,2,9.01073078134152,23,0,1,0,0,0,0,0.7370487522929228,0.0,1,0,0,0
16,1,3,19.939810056251023,8,0,1,0,1,0,1,2.2392539847060284,1.0,1,0,0,0
17,0,1,4.145650450994712,19,0,1,1,0,0,0,1.0658486732058416,0.0,1,0,0,0
18,0,2,11.615936597069512,13,0,3,0,0,0,1,2.13535680128746,1.0,0,1,0,0
16,1,0,15.701437231270257,7,0,3,1,1,0,0,2.952721567213245,2.0,0,1,0,0
16,0,1,5.783565077128863,10,0,2,0,0,0,0,2.0278419222415676,1.0,0,0,1,0
18,0,0,16.028336218172544,23,0,4,1,0,0,0,1.2687721230682183,0.0,0,1,0,0
16,0,3,13.941822765215171,20,0,2,0,0,0,0,1.1919290455522094,1.0,1,0,0,0
16,0,2,2.159248962216711,19,0,4,0,1,0,0,1.523945155165538,0.0,1,0,0,0
18,0,0,8.882260103508129,25,1,1,0,0,0,0,0.7095708392685087,0.0,0,0,1,0
18,0,1,5.072849486827511,8,0,0,0,1,0,0,1.9879647265294176,0.0,1,0,0,0
15,0,1,14.539597426916307,4,0,3,0,1,0,0,3.3675911599478865,3.0,1,0,0,0
15,0,2,14.070566803630609,2,1,2,1,0,0,0,3.421837670026282,3.0,1,0,0,0
15,0,1,2.2906573665269647,19,1,4,0,0,0,0,1.501240091930044,0.0,1,0,0,0
15,0,3,4.933768594879946,6,0,1,1,0,0,0,2.555667542727533,0.0,1,0,0,0
15,1,2,19.62058978230152,21,0,3,0,1,0,0,1.5629116353425707,0.0,0,1,0,0
15,0,2,7.27798812990665,20,0,2,0,0,0,0,1.022641733675116,0.0,0,1,0,0
16,1,2,4.567112283576953,7,1,2,1,0,1,0,2.8829580708041513,2.0,1,0,0,0
16,0,0,15.14938101446206,16,1,2,1,0,0,0,1.9557917388354116,0.0,1,0,0,0
16,0,2,17.05077481711934,6,0,3,0,1,0,0,2.981786874282664,2.0,0,1,0,0
16,1,1,6.373945145707946,26,1,3,0,1,0,0,1.2523485891697117,2.0,0,0,1,0
15,0,4,1.471267084315313,6,0,3,1,0,0,0,2.615347947639846,2.0,1,0,0,0
16,0,1,6.6828604476772435,6,1,0,0,0,0,1,2.546516637246023,2.0,1,0,0,0
16,1,2,4.156476829176716,24,1,3,1,1,0,0,1.487946865169799,0.0,0,0,1,0
16,1,1,7.678977885259453,27,0,1,0,0,0,0,0.1005921480894177,0.0,1,0,0,0
16,1,2,5.35548629208235,20,0,2,0,1,0,0,1.3213433008698847,0.0,0,0,1,0
17,0,3,19.55986847476469,19,1,2,0,0,0,0,1.497673654260138,0.0,0,0,1,0
17,0,1,10.889226642983372,25,1,2,1,0,1,0,1.1048937876999445,0.0,0,0,0,1
18,0,0,7.35694362285602,22,1,4,0,0,0,0,1.446052351501112,0.0,1,0,0,0
15,1,1,3.368811022638305,2,0,2,1,0,0,0,2.553439811443938,2.0,1,0,0,0
16,1,1,13.59103673145368,3,1,2,0,1,0,1,3.3839114785072537,3.0,0,0,0,1
16,0,1,15.887684501857128,6,1,1,0,0,1,1,2.88313626573597,2.0,0,1,0,0
15,0,1,14.452234496688993,3,1,3,1,0,0,0,3.5617432680571097,4.0,1,0,0,0
15,1,1,14.04194376758982,13,1,4,1,0,0,0,2.6882293307172063,2.0,1,0,0,0
17,1,2,0.4440562597570063,9,1,3,1,0,0,0,2.490220425623977,1.0,1,0,0,0
17,1,1,9.535077510166564,21,0,3,1,1,0,0,1.629355895809393,0.0,0,0,0,1
18,0,2,17.284612045231142,5,1,2,0,0,1,0,3.1794507681007715,3.0,0,0,1,0
16,1,3,10.10056092297534,14,1,1,0,0,0,0,1.9146018444641888,0.0,1,0,0,0
18,0,2,3.5217857588770785,22,0,4,0,0,0,0,0.9357793408847956,0.0,0,1,0,0
15,0,2,9.14047904385251,5,1,3,0,0,0,0,2.81858182437894,2.0,0,0,0,1
16,0,1,16.8492821367115,18,1,1,0,1,1,0,1.9199564399182076,0.0,1,0,0,0
15,1,2,6.838689871494532,28,0,1,1,0,0,0,0.3106695325979863,0.0,1,0,0,0
15,0,3,16.405859212183547,16,1,2,0,1,0,0,2.202232939648992,1.0,1,0,0,0
18,1,1,19.609415955661422,18,0,4,0,0,1,1,1.8741577780119305,0.0,0,0,1,0
15,1,3,1.969892833588065,21,0,2,1,0,0,0,1.0619359966520148,0.0,1,0,0,0
18,1,2,8.720965959451757,5,1,3,1,0,0,0,3.3627162150851144,3.0,1,0,0,0
17,0,1,5.24225944033593,15,1,2,1,0,0,0,1.7946671055341392,0.0,1,0,0,0
16,0,1,2.8099801959103465,18,0,0,1,0,0,1,0.8422959992571388,0.0,0,0,0,1
17,1,3,19.765242302863737,1,0,1,1,1,0,0,3.5106808899730706,4.0,1,0,0,0
18,1,4,5.776199399081792,7,0,3,1,0,0,0,2.5370989505724477,2.0,1,0,0,0
16,1,1,0.6004045143467263,26,0,4,1,1,1,0,1.020926365102642,0.0,0,0,1,0
16,0,2,15.385011184831734,12,0,1,0,0,0,0,1.9900604524480012,0.0,0,1,0,0
15,1,2,17.73179192337893,15,0,2,0,1,0,0,2.369652312774279,1.0,0,0,1,0
15,1,2,0.0048586886902546,18,1,1,0,0,0,0,1.2010533026138683,0.0,0,1,0,0
18,0,2,0.8914008142526164,24,0,1,1,0,0,0,0.621119927824666,3.0,0,1,0,0
16,0,1,11.934459802124342,17,1,3,0,1,0,0,2.226983393791037,1.0,0,0,1,0
16,0,2,19.86327477866957,24,0,1,0,1,1,0,1.1622578007219209,0.0,0,0,1,0
15,1,1,19.44459418432715,29,1,4,1,0,1,0,1.584478764070205,0.0,1,0,0,0
16,0,2,1.1659440772471408,17,1,1,1,1,0,1,1.6356867327778124,0.0,0,0,1,0
17,1,4,8.234953351804863,8,0,1,0,0,0,0,2.1672829561454443,1.0,0,1,0,0
17,1,1,13.83011091627189,21,1,3,0,1,0,0,1.4874769372990635,0.0,1,0,0,0
18,0,2,9.03277991037676,23,0,1,0,0,1,0,0.8526823634027514,0.0,1,0,0,0
15,1,3,19.786990280840783,17,1,3,0,0,0,0,2.2379013009826028,1.0,0,0,1,0
18,1,2,8.483701114919524,14,0,0,0,1,0,0,1.6398675504146123,0.0,1,0,0,0
18,0,2,10.556242165912415,0,0,1,0,0,0,0,2.9239697400630495,2.0,0,0,1,0
18,1,1,2.912574770509029,25,0,1,0,1,0,1,0.5694198849254213,0.0,0,0,1,0
16,1,1,17.27154006278292,22,0,1,1,0,0,0,1.2800415789704742,0.0,0,0,0,1
18,1,2,4.784221760684375,15,0,1,1,0,1,0,1.7555440233413917,0.0,0,0,0,1
15,0,1,17.698534936899332,14,0,3,1,1,0,1,2.66889332908893,2.0,0,0,1,0
16,1,1,13.392225130750353,25,0,2,0,0,0,0,0.8196254779474454,0.0,1,0,0,0
18,0,2,4.003084224987337,22,0,2,1,1,0,0,1.3619328272119078,0.0,0,1,0,0
18,1,2,16.635706003703184,24,1,4,0,1,0,0,1.580398635704129,0.0,1,0,0,0
15,0,1,5.880067771899062,23,0,2,1,1,0,0,1.0933875706255465,2.0,0,0,1,0
17,1,2,13.178855878694854,4,1,2,0,0,0,0,3.112170722339197,3.0,1,0,0,0
16,0,0,9.507181353617373,10,1,2,0,1,0,0,2.44385726431874,1.0,0,1,0,0
18,0,2,11.723647081766828,28,0,3,0,0,1,1,0.7988865726422566,0.0,1,0,0,0
17,1,0,4.121475598743505,14,0,1,1,0,0,0,1.5538733401089513,0.0,0,1,0,0
16,0,2,17.7937482514333,24,0,3,1,1,0,1,1.4772887703973712,0.0,0,0,0,1
15,0,2,19.57712030356469,21,1,2,1,0,0,0,2.0956913654305778,0.0,1,0,0,0
18,0,0,12.18935526733244,11,0,3,0,0,0,0,2.1478451963634986,1.0,0,0,1,0
18,1,2,10.195141338017429,13,1,3,0,1,0,0,2.166091325158555,1.0,0,0,1,0
15,0,1,14.321261068391165,25,1,3,0,0,0,0,1.3023928842500831,0.0,0,0,1,0
18,0,1,19.88575971522118,2,0,3,1,0,0,0,3.5172371287357262,4.0,0,0,1,0
15,0,3,6.955401952088756,12,0,3,1,1,0,0,2.637266428600202,2.0,0,1,0,0
15,1,2,8.40670778390998,2,0,2,0,0,1,0,3.3005522062792574,3.0,0,1,0,0
17,0,2,13.920628139782274,23,1,2,1,0,0,0,1.3543270341452454,0.0,0,1,0,0
15,0,1,6.59949790580553,19,0,2,0,0,0,0,0.9471334632498166,0.0,1,0,0,0
18,0,1,14.964776123618002,20,0,1,1,1,1,0,1.8913004299388907,0.0,1,0,0,0
16,0,2,8.359984338407031,8,1,3,1,0,1,0,2.801388938876275,2.0,0,1,0,0
17,1,1,17.806051142270405,6,0,2,1,0,0,0,3.2011819553323124,3.0,1,0,0,0
17,0,2,4.612772804285279,23,0,3,0,0,1,0,0.9452990404344148,0.0,1,0,0,0
16,1,1,18.26411923628345,29,1,3,0,0,0,0,0.9131278090050235,0.0,1,0,0,0
15,1,1,16.923877323087467,9,0,2,0,1,0,0,2.626082828753646,2.0,1,0,0,0
18,1,1,18.245091222023113,9,0,2,0,1,0,0,2.8888916692724433,2.0,1,0,0,0
16,0,1,14.389404626267623,19,0,4,1,1,0,0,1.895283343248585,0.0,1,0,0,0
15,0,3,10.549129274434645,4,1,1,0,1,0,0,3.017063255946228,3.0,0,1,0,0
18,0,2,12.07510287675226,8,0,3,1,0,0,0,2.718465435794503,2.0,0,0,1,0
17,0,2,3.9708571773640338,17,0,3,0,0,0,0,1.4015509339508203,0.0,0,0,1,0
18,1,1,15.36842142234484,8,0,3,0,1,0,0,2.5103287211690932,2.0,1,0,0,0
15,0,2,15.921370507938748,27,0,2,0,1,0,0,1.0844901258226167,0.0,1,0,0,0
16,0,3,8.603518168886264,25,0,2,1,0,1,1,0.7443222999212357,0.0,1,0,0,0
15,1,3,3.7827739265348015,22,0,4,1,0,0,1,1.11991126295732,0.0,1,0,0,0
18,1,0,13.782867139606754,9,0,2,1,0,0,0,2.6375942281323583,2.0,1,0,0,0
18,0,3,16.246346654282377,3,0,2,0,0,0,1,2.8685742282208135,2.0,1,0,0,0
16,0,2,4.689680135663399,18,0,3,0,1,0,0,1.4053156279015715,0.0,0,1,0,0
18,1,3,0.3606401965046002,19,1,1,0,0,0,0,0.7303661593128756,0.0,1,0,0,0
17,1,3,5.499583839472804,0,0,4,0,1,0,0,3.2620199899463747,3.0,0,1,0,0
15,1,2,4.070710449636097,22,0,2,0,0,0,0,0.9097635331410971,0.0,0,0,1,0
18,0,2,10.74833877199614,15,0,2,0,0,1,1,1.9263590676627524,0.0,0,0,0,1
18,1,2,18.81279998372228,9,0,2,0,1,0,0,2.6827762879633723,2.0,1,0,0,0
17,0,2,11.985871326209574,17,1,2,0,0,0,0,1.7062124885863237,0.0,1,0,0,0
16,1,0,12.416652655483858,17,0,2,0,1,1,0,1.8032967626292096,3.0,0,1,0,0
18,1,2,19.473842697003978,3,0,2,0,0,0,0,3.3156324327155575,3.0,0,0,1,0
16,0,1,2.5941251598005377,22,0,2,0,0,0,0,0.7411030550092116,0.0,1,0,0,0
16,0,2,17.381981374494572,27,0,2,1,0,0,0,0.7478339441237737,0.0,0,0,0,1
15,0,1,0.1069797738844569,5,0,1,1,0,0,0,2.2545475861917157,1.0,0,0,0,1
16,1,2,15.489548385519669,7,0,0,0,0,0,0,2.4629431182407853,4.0,0,1,0,0
16,0,2,5.240700090137491,21,0,2,0,1,0,0,0.7437140169647167,0.0,0,0,1,0
16,1,0,0.514848194944324,15,1,2,0,0,1,0,1.5252820489261911,0.0,0,0,1,0
18,0,2,12.74890757435804,7,1,3,0,1,0,0,3.0148025336099797,3.0,1,0,0,0
15,0,3,19.653048229871384,13,0,2,1,1,0,0,2.797267479731933,2.0,1,0,0,0
18,0,4,19.74200171848233,26,1,1,1,0,0,0,0.94573087329995,0.0,1,0,0,0
15,0,0,10.596677779241404,12,0,1,0,0,0,1,1.6210121147431664,0.0,0,0,1,0
18,0,2,10.390037095299622,15,1,4,0,1,0,1,2.136285525349759,1.0,0,0,1,0
16,1,4,12.102032444743012,18,1,4,0,0,0,0,2.0681117849682034,1.0,1,0,0,0
17,0,1,8.476163703471485,14,1,2,0,0,0,0,1.9200558526588951,0.0,0,1,0,0
18,1,2,10.318917570508468,5,0,2,0,1,0,0,2.6559935659147995,2.0,1,0,0,0
15,0,2,8.237045662889939,29,0,3,0,0,0,1,0.2416256282208843,0.0,1,0,0,0
16,0,4,16.657871897744588,18,0,3,0,0,0,0,1.625082773696198,0.0,0,0,0,1
16,0,2,16.75682761811037,15,1,3,0,1,0,1,2.353731151756538,1.0,1,0,0,0
15,1,2,19.72699845888324,27,0,2,1,1,0,0,1.3917317913625924,0.0,1,0,0,0
16,0,3,11.75406456682953,4,1,2,0,0,0,0,3.168988610106379,3.0,1,0,0,0
16,0,1,2.313504472962331,5,1,3,1,0,0,0,2.913898458953871,4.0,0,0,1,0
18,0,1,2.325473605857613,16,0,3,0,0,0,1,1.155338560965664,0.0,1,0,0,0
17,1,1,14.132850434978678,14,1,3,0,0,0,0,2.3392245127535936,1.0,1,0,0,0
18,0,1,8.88959955955582,16,0,1,0,1,0,0,1.4633780357856976,0.0,0,0,1,0
16,1,1,18.484368696853203,11,1,3,1,0,0,0,2.7718106588704914,2.0,0,1,0,0
16,0,0,4.536742046509903,4,0,2,0,0,0,0,2.7521639310365127,2.0,0,1,0,0
17,1,2,5.478297412598074,14,0,4,0,1,0,0,2.195712898261988,1.0,1,0,0,0
18,1,3,15.958863785066,16,0,0,1,0,0,1,1.3620437691526197,0.0,1,0,0,0
15,1,1,14.407464254644058,7,0,0,1,1,0,0,2.532438417587673,2.0,0,1,0,0
18,1,0,19.011840261518767,7,0,2,0,0,0,0,2.894723042268489,2.0,1,0,0,0
17,1,2,19.19833379284182,8,0,4,0,0,0,0,2.7170969538329475,2.0,0,1,0,0
17,0,1,17.248682602823138,26,1,3,1,0,0,0,1.1158787303056936,0.0,0,0,0,1
18,0,0,3.1707231699984706,10,1,2,0,0,1,0,2.4190289368571505,1.0,1,0,0,0
16,0,4,6.511622650380229,6,1,2,0,1,1,0,3.2094931359032093,3.0,0,1,0,0
15,1,3,7.965004697268256,13,1,3,0,1,0,0,2.605247445547851,2.0,0,1,0,0
15,0,0,4.6316598257799875,6,1,2,0,0,1,0,2.611688472593835,2.0,0,0,0,1
15,0,2,7.95269971465506,25,0,0,0,0,0,0,0.0,0.0,1,0,0,0
15,1,2,13.023954241906928,13,1,2,1,1,0,0,3.138784394067383,3.0,1,0,0,0
17,0,2,19.012127431597456,12,0,1,1,1,0,0,2.4786991828290517,1.0,0,1,0,0
17,0,2,7.785327936180966,1,0,2,0,1,0,1,3.0213988805197203,3.0,1,0,0,0
15,1,2,15.130771669906132,16,0,2,0,1,0,0,1.9212686469167612,0.0,1,0,0,0
15,0,3,13.38696701525592,18,0,4,0,1,1,0,2.145848670885439,1.0,1,0,0,0
18,1,1,2.3289104816942285,6,0,2,0,0,0,0,2.4556437547462835,1.0,1,0,0,0
18,0,0,8.094117486583404,8,1,3,0,0,1,0,2.966548034294946,2.0,1,0,0,0
17,0,1,9.005303869932764,1,1,4,0,1,1,0,3.772896608478867,4.0,1,0,0,0
16,1,2,17.998190867093435,5,0,0,1,0,0,0,3.0556902074734404,3.0,0,0,1,0
17,1,2,17.42543701900234,29,0,2,0,0,0,0,0.2145700909687167,4.0,1,0,0,0
16,1,1,1.44543418022703,20,0,3,1,1,0,0,1.3956306751141432,3.0,1,0,0,0
18,1,1,0.7942241514449444,3,1,3,1,0,0,0,2.8760550053652034,2.0,0,0,1,0
16,0,1,5.921310200778942,29,0,3,1,0,0,0,0.7369928855488138,0.0,1,0,0,0
16,0,2,5.665930559954044,22,1,1,1,1,0,0,1.2848657108072905,0.0,0,0,1,0
16,1,2,5.45115497630801,27,0,2,0,0,0,0,0.3075940597283189,0.0,1,0,0,0
18,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,3.0,0,1,0,0
15,0,1,3.533646283526104,24,0,3,1,0,0,1,1.0504696915596752,0.0,1,0,0,0
16,0,2,16.35808353664879,3,0,4,0,0,0,0,3.1012292205041274,3.0,1,0,0,0
15,0,2,0.819564444997809,8,0,2,0,0,0,1,2.240923948684623,1.0,1,0,0,0
18,1,3,2.927461331779355,21,0,2,0,0,0,0,1.021019253339771,2.0,0,1,0,0
17,1,2,2.306021806780987,12,0,1,0,0,0,0,1.448741241526555,0.0,1,0,0,0
15,0,2,17.314544742135872,29,0,4,0,1,0,0,1.0506689803906937,0.0,0,0,1,0
16,0,3,0.278980373838229,13,0,3,0,0,0,0,1.7948597502988235,0.0,0,1,0,0
15,0,1,2.2448214398317723,8,0,4,1,0,0,0,2.1398641508658107,1.0,0,1,0,0
17,0,1,12.582351572685337,17,0,3,0,0,0,0,1.84190774937114,0.0,0,0,0,1
16,1,2,17.403933809844844,24,0,2,1,0,0,1,1.2597646826652291,0.0,0,0,1,0
15,0,2,1.8892485160217376,2,0,0,0,1,0,0,2.4515024403351484,1.0,0,0,0,1
16,1,1,19.15670608897006,23,0,1,0,0,1,0,0.9881530769380218,0.0,0,0,0,1
18,1,2,17.471506115194686,20,1,3,0,0,0,0,2.020741651591236,1.0,0,0,1,0
18,0,1,16.117823383937086,22,0,0,1,0,1,0,1.0586220144439875,0.0,1,0,0,0
16,0,2,16.57334287067188,20,1,2,0,0,1,0,1.6806611823420308,0.0,0,0,1,0
15,0,2,15.32314203165556,25,0,1,1,0,0,0,0.3468940367050148,0.0,1,0,0,0
18,1,2,5.96901322295521,0,0,3,0,0,1,0,3.512322894833646,4.0,0,1,0,0
18,0,1,3.5238881232849506,0,0,2,1,0,0,0,2.905702974207415,2.0,0,1,0,0
18,1,1,5.68208298454866,11,1,4,1,0,0,0,2.310235179366311,1.0,1,0,0,0
15,1,2,6.92532101575861,24,0,1,0,1,0,1,1.128068364082897,0.0,1,0,0,0
18,0,3,8.00310545730798,14,0,3,0,0,0,0,2.0697582058612616,1.0,1,0,0,0
15,1,0,2.8008962426845807,21,1,4,0,1,0,1,1.621772736089614,0.0,0,1,0,0
16,0,2,16.061512846754898,15,0,1,1,1,0,0,2.0582044841224825,1.0,1,0,0,0
15,1,2,8.093074832971004,29,1,0,0,0,0,0,0.7157420455446748,0.0,0,0,0,1
16,0,2,11.528111029072669,9,0,2,0,1,0,0,2.4709240029839887,1.0,0,0,1,0
17,0,2,11.987271034765312,1,0,2,0,0,0,0,2.9213867570696292,2.0,0,0,0,1
15,1,3,10.32495646400121,24,0,2,1,0,0,0,0.9633750092514732,0.0,1,0,0,0
17,1,2,15.234854129390316,17,1,2,1,0,0,0,2.071972431377945,1.0,0,0,0,1
15,0,3,1.6607751562037287,25,1,0,0,0,0,1,0.1704636132529806,0.0,0,0,1,0
16,1,2,6.587561340684354,27,0,3,1,0,0,0,0.473623395542819,0.0,0,0,1,0
16,1,1,5.812859386130622,20,1,1,0,0,0,0,1.0085719028530793,3.0,1,0,0,0
16,0,2,12.535676341036892,24,1,2,0,0,1,0,1.3440857175872982,0.0,0,1,0,0
15,0,1,2.5188128209500116,10,0,3,0,0,0,0,2.0836979858728815,1.0,1,0,0,0
17,0,2,11.469835277819534,23,0,2,0,0,0,0,1.0306575057198797,0.0,1,0,0,0
17,1,2,14.832756372352415,12,0,3,0,0,0,0,2.119171492034809,1.0,0,0,0,1
15,1,1,13.348310610676622,28,0,3,1,0,0,0,1.11384878785912,0.0,1,0,0,0
15,0,2,8.511117553934351,0,1,3,0,1,0,0,3.823801327886915,4.0,0,0,0,1
17,0,2,18.31886007908105,18,0,2,1,0,0,0,1.5304278892477712,0.0,1,0,0,0
18,1,3,9.35698366584086,21,0,2,0,0,0,0,0.7662736791529805,0.0,0,0,0,1
16,0,0,14.304737069652662,18,1,2,1,0,0,0,1.7797561259491266,3.0,1,0,0,0
18,1,1,9.219391844250794,6,1,3,0,0,1,0,3.1326292974173744,3.0,0,1,0,0
16,0,2,0.8066032210302598,16,0,3,0,0,1,0,1.4903088969066125,0.0,1,0,0,0
18,1,1,7.914896596947088,8,0,1,1,0,0,1,2.281345006080266,1.0,1,0,0,0
17,1,3,1.155763940397283,5,0,3,0,0,0,1,1.9045159017519453,0.0,1,0,0,0
15,1,2,2.5160467269210263,14,1,3,1,0,0,0,2.2538711785078176,1.0,0,0,0,1
17,0,2,11.31726147119239,29,0,4,0,1,0,0,0.869123386308555,0.0,1,0,0,0
15,0,2,18.341970103435884,4,0,2,1,0,0,0,3.4922119973943024,3.0,1,0,0,0
15,1,1,6.052806812736291,7,0,4,0,0,0,0,2.522694547891483,2.0,0,0,1,0
18,1,2,19.594686695477193,26,1,3,0,0,0,0,1.5051727733314488,0.0,0,1,0,0
16,1,1,12.831593624867883,29,0,4,0,0,1,0,0.9654824453045304,0.0,0,1,0,0
16,0,3,12.080099954790002,28,1,3,0,0,0,0,0.6956309334599464,0.0,1,0,0,0
